               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,            0.011206,           0.0099307,           0.0039284,             0.81227,             0.85587,             0.85672,             0.73968,            0.011818,           0.0082798,            0.012695,           0.0082378,           0.0082378,           0.0082378
                  91,            0.011171,           0.0099954,           0.0041502,             0.84704,             0.86078,             0.88292,             0.74143,            0.011545,            0.008353,            0.015214,            0.008218,            0.008218,            0.008218
                  92,            0.011321,            0.010072,           0.0045715,             0.84499,             0.84789,             0.86893,             0.74218,            0.011811,           0.0084167,            0.014894,           0.0081982,           0.0081982,           0.0081982
                  93,            0.011287,           0.0099313,           0.0041902,             0.81633,               0.874,             0.89008,             0.74573,            0.011869,           0.0085691,            0.013006,           0.0081784,           0.0081784,           0.0081784
                  94,            0.011371,           0.0096466,           0.0046376,             0.81642,             0.82542,             0.84625,              0.7278,            0.011557,           0.0080674,            0.016312,           0.0081586,           0.0081586,           0.0081586
                  95,            0.011368,            0.010002,           0.0038608,             0.79402,             0.85647,             0.84322,             0.73469,            0.011287,           0.0080633,            0.016297,           0.0081388,           0.0081388,           0.0081388
                  96,            0.011319,           0.0097255,           0.0043164,             0.81582,             0.92164,               0.905,             0.77022,            0.011474,           0.0080321,            0.012021,            0.008119,            0.008119,            0.008119
                  97,            0.011162,           0.0097865,           0.0041724,             0.86011,             0.85524,             0.88056,             0.75241,            0.011743,           0.0083293,             0.01351,           0.0080992,           0.0080992,           0.0080992
                  98,            0.011138,           0.0096782,           0.0042753,             0.86607,             0.85685,             0.89573,             0.76075,            0.011646,            0.008427,            0.010914,           0.0080794,           0.0080794,           0.0080794
                  99,            0.011148,           0.0096885,           0.0044696,             0.82327,             0.86394,             0.88102,             0.74892,            0.011574,           0.0086829,            0.015725,           0.0080596,           0.0080596,           0.0080596
                 100,            0.011111,           0.0098633,           0.0038492,             0.84988,             0.86704,             0.87924,             0.75866,            0.011577,           0.0082951,            0.017294,           0.0080398,           0.0080398,           0.0080398
                 101,            0.011334,           0.0097351,            0.004346,             0.78706,             0.85511,             0.85217,             0.74308,            0.011722,           0.0083256,            0.015084,             0.00802,             0.00802,             0.00802
                 102,            0.011166,            0.009699,           0.0041172,             0.84262,             0.83428,             0.87758,             0.75483,            0.011622,           0.0081851,              0.0137,           0.0080002,           0.0080002,           0.0080002
                 103,            0.011552,            0.009897,           0.0043448,             0.80469,             0.83147,             0.85441,             0.73497,            0.011603,           0.0082878,            0.014498,           0.0079804,           0.0079804,           0.0079804
                 104,            0.011483,           0.0099264,             0.00401,             0.87502,             0.88394,             0.88857,             0.76062,             0.01131,           0.0080675,            0.015462,           0.0079606,           0.0079606,           0.0079606
                 105,            0.011224,            0.009845,           0.0046787,             0.85325,               0.854,             0.87261,             0.74331,            0.011552,           0.0083395,            0.014251,           0.0079408,           0.0079408,           0.0079408
                 106,             0.01113,           0.0097384,           0.0046553,             0.83385,             0.87346,             0.86832,             0.75134,            0.011515,           0.0083085,            0.016316,            0.007921,            0.007921,            0.007921
                 107,            0.010903,           0.0095368,            0.004107,               0.869,             0.84638,             0.86694,              0.7435,            0.011466,           0.0081195,            0.016886,           0.0079012,           0.0079012,           0.0079012
                 108,            0.010735,           0.0095754,           0.0038583,             0.82147,             0.87045,             0.87367,             0.75401,            0.011156,           0.0080392,            0.015744,           0.0078814,           0.0078814,           0.0078814
                 109,            0.010734,           0.0094542,           0.0039335,             0.88095,              0.8618,             0.88409,             0.76383,            0.011169,           0.0080881,            0.015195,           0.0078616,           0.0078616,           0.0078616
                 110,            0.010593,           0.0095592,           0.0035942,             0.85762,             0.85543,             0.87545,             0.74745,            0.011346,           0.0081782,            0.015217,           0.0078418,           0.0078418,           0.0078418
