               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 316,            0.011772,           0.0097071,           0.0026242,             0.89848,             0.88464,             0.91536,              0.7873,            0.011241,           0.0073007,            0.010762,            0.003763,            0.003763,            0.003763
                 317,             0.01172,           0.0099894,           0.0025747,             0.88107,             0.83814,             0.90128,             0.77946,             0.01122,           0.0074217,            0.011096,           0.0037432,           0.0037432,           0.0037432
                 318,             0.01156,            0.010438,           0.0023648,             0.84114,             0.83337,             0.87624,              0.7667,            0.010866,           0.0073074,            0.014473,           0.0037234,           0.0037234,           0.0037234
                 319,            0.011326,           0.0097039,           0.0019559,             0.82824,             0.89044,             0.88633,             0.78192,            0.010714,           0.0071092,            0.013346,           0.0037036,           0.0037036,           0.0037036
                 320,            0.011827,            0.010308,           0.0022622,             0.83252,             0.86066,             0.87541,             0.77107,            0.010706,           0.0070229,            0.014389,           0.0036838,           0.0036838,           0.0036838
                 321,            0.011638,           0.0094506,           0.0017047,             0.83063,             0.85458,              0.8832,             0.77675,             0.01092,           0.0072659,            0.015311,            0.003664,            0.003664,            0.003664
                 322,             0.01188,           0.0095004,           0.0026239,             0.84964,             0.88042,             0.89772,             0.78633,            0.010857,             0.00708,            0.014251,           0.0036442,           0.0036442,           0.0036442
                 323,            0.011637,           0.0093754,           0.0022161,             0.87365,             0.87677,              0.9045,             0.78362,             0.01096,           0.0071781,            0.012624,           0.0036244,           0.0036244,           0.0036244
                 324,            0.011363,           0.0094605,            0.002155,             0.88428,             0.88537,             0.90905,             0.78987,            0.010939,           0.0072153,            0.013692,           0.0036046,           0.0036046,           0.0036046
                 325,            0.011806,            0.009884,           0.0023015,             0.84344,             0.91493,             0.89649,             0.78217,            0.010737,           0.0070891,            0.013231,           0.0035848,           0.0035848,           0.0035848
                 326,            0.011573,           0.0099697,           0.0021652,             0.87444,             0.88915,             0.89069,             0.77629,            0.010804,           0.0072522,            0.015018,            0.003565,            0.003565,            0.003565
                 327,            0.011435,           0.0095323,           0.0018965,             0.89649,             0.87844,             0.89121,             0.78211,            0.010872,           0.0073371,            0.014727,           0.0035452,           0.0035452,           0.0035452
                 328,            0.011118,           0.0091619,           0.0014497,             0.89083,             0.88294,             0.89225,             0.78124,             0.01101,           0.0072402,            0.016113,           0.0035254,           0.0035254,           0.0035254
                 329,            0.011611,           0.0097169,            0.001933,             0.89513,             0.88295,             0.90327,             0.79325,            0.010668,           0.0070174,            0.014925,           0.0035056,           0.0035056,           0.0035056
                 330,            0.011423,           0.0098605,           0.0017012,             0.88497,             0.85148,             0.89045,             0.78022,            0.010868,           0.0071607,            0.014987,           0.0034858,           0.0034858,           0.0034858
                 331,             0.01102,           0.0094053,           0.0017396,             0.86924,             0.85276,             0.86856,             0.76233,            0.010719,           0.0069909,            0.017098,            0.003466,            0.003466,            0.003466
                 332,            0.011338,            0.009434,           0.0019795,              0.8362,             0.85947,             0.87893,             0.76903,             0.01085,           0.0071002,            0.016866,           0.0034462,           0.0034462,           0.0034462
                 333,             0.01167,            0.009477,           0.0020535,             0.83221,             0.86413,             0.88044,             0.76963,            0.011082,           0.0071074,            0.015885,           0.0034264,           0.0034264,           0.0034264
                 334,            0.011294,           0.0096769,           0.0021495,             0.84413,              0.8627,             0.88364,              0.7809,            0.010943,           0.0070122,            0.013868,           0.0034066,           0.0034066,           0.0034066
                 335,            0.011572,            0.009634,           0.0018891,             0.83819,             0.89277,             0.88411,             0.77093,            0.011032,           0.0071396,            0.014327,           0.0033868,           0.0033868,           0.0033868
                 336,            0.011278,           0.0094849,           0.0019395,             0.86955,             0.82848,             0.87812,             0.77646,            0.010736,           0.0071183,            0.014573,            0.003367,            0.003367,            0.003367
                 337,            0.010804,           0.0092474,            0.001569,             0.87431,             0.82906,             0.86366,             0.76995,            0.010765,            0.007085,            0.016321,           0.0033472,           0.0033472,           0.0033472
                 338,            0.010811,           0.0093835,           0.0020007,             0.87371,             0.86001,             0.86965,             0.76557,            0.010851,           0.0071195,             0.01668,           0.0033274,           0.0033274,           0.0033274
                 339,            0.011316,           0.0094105,           0.0019069,             0.87407,             0.85934,              0.8739,             0.76566,            0.010862,           0.0071006,            0.016742,           0.0033076,           0.0033076,           0.0033076
                 340,            0.011741,           0.0098369,             0.00264,             0.85714,             0.85385,             0.87057,             0.75398,            0.010859,           0.0070167,            0.015207,           0.0032878,           0.0032878,           0.0032878
                 341,            0.011323,            0.009366,           0.0020219,             0.84951,             0.88506,             0.90098,             0.78925,            0.010726,           0.0070543,            0.012397,            0.003268,            0.003268,            0.003268
                 342,            0.010851,           0.0096657,           0.0017911,             0.85859,             0.88863,             0.89569,              0.7744,            0.010737,           0.0072865,            0.013094,           0.0032482,           0.0032482,           0.0032482
                 343,            0.010998,           0.0095453,           0.0020077,             0.88905,             0.86344,             0.88905,             0.77766,            0.010504,           0.0072258,            0.013012,           0.0032284,           0.0032284,           0.0032284
                 344,            0.011015,           0.0090218,           0.0023012,             0.87368,             0.85494,             0.89027,                0.77,            0.010656,           0.0072559,            0.014391,           0.0032086,           0.0032086,           0.0032086
                 345,             0.01149,           0.0097873,           0.0023655,             0.86084,              0.8584,             0.87679,             0.76144,            0.010554,           0.0071487,            0.015464,           0.0031888,           0.0031888,           0.0031888
